Name	Set	ImageFile	Energy	Attack	Counter	Class	Type	Weapon Rank	Equipment	Leadership	Constitution	Relationships	Skills/Abilities	Emblem Powers	Special Abilities	Use Timing	Effect	Nation	Rom. Name	Script
Broken Staff	S5	fe5-116.png	2				Item										This item can only be given to enemy units that have an equipment level of [Staff]. A unit equipped with this item consumes 2 extra energy chips when using their initial staff. The player who controls the unit equipped with this item can remove this item by discarding 1 magic or staff card from their hand.			
The Prince's Instructions	S5	fe5-117.png	X				Surprise									Anytime	Draw X cards. X is equal to the number of enemy units on the field.			
Strategist's Guidance	S5	fe5-118.png	2				Surprise									Anytime during your National Power Phase	Return all cards from your hand to your deck, and shuffle the deck. Then, draw 3 cards from the deck. If you have only this card in your hand, you cannot use this card.			
Caeda (Relationships)	S5	fe5-119.png	5				Surprise									At the beginning of your or your opponent's Invasion Phase	Target 1 enemy male unit (name in light blue). Remove chips from the target unit equal to its base attack power, and remove the same number of chips from an adjacent enemy unit. Afterwards, place the target unit in the standby state. If the target unit has less energy chips than its base attack power, or there are no enemy units adjacent to the target unit, this cards effect is negated.			
Elice (Relationships)	S5	fe5-120.png	1				Surprise									Anytime	Target 1 male unit of your army (name in light blue). Until the end of the turn, if the target unit attacks or counterattacks, the damage dealt is increased by +1 as a damage modifier.			
Nyna (Relationships)	S5	fe5-121.png	1				Surprise									Anytime	Target 1 female unit of your army (name in pink). Until the end of the turn, if the target unit attacks or counterattacks, the damage dealt is increased by +1 as a damage modifier.			
A Bond between two People (Relationships)	S5	fe5-122.png	2				Surprise									Anytime	Target 1 unit of your army. Can be used if a unit, which is listed in the description of the target unit as [Support:], is adjacent to the target unit. Until the end of the turn, the target unit recieves -1 damage from attacks and counterattacks as a damage modifier. If the conditions at declaration are no longer met, this effect is negated.			
Dispute	S5	fe5-123.png	2				Surprise									When target surprise card is used	Negate the effect of a surprise card, that is either a "(Relationships)" surprise card, or has "Oifey", "Lewyn", or "Shannan" in its card name, which your opponent just used. If the target unit of the negated surprise card is an enemy unit, remove 1 energy chip from it. Energy chips from units whose energy would become 0 due to this effect are not removed.			
Overflowing [Strength]	S5	fe5-124.png	3				Surprise									Anytime during your or your opponent's Invasion Phase	Target 1 unit of your army. The targeted unit gains the following Emblem Power until the end of the turn: [Strength] (Energy 2) Damage modifier +2			
Flash of [Skill]	S5	fe5-125.png	3				Surprise									Anytime during your or your opponent's Invasion Phase	Target 1 unit of your army. The targeted unit gains the following Emblem Power until the end of the turn: [Skill] (Energy 2) Disable 1 card effect			
Keen [Speed]	S5	fe5-126.png	3				Surprise									Anytime during your or your opponent's Invasion Phase	Target 1 unit of your army. The targeted unit gains the following Emblem Power until the end of the turn: [Speed] (Hand 3) Retreat to avoid attack or counterattack			
Solid [Defense]	S5	fe5-127.png	3				Surprise									Anytime during your or your opponent's Invasion Phase	Target 1 unit of your army. The targeted unit gains the following Emblem Power until the end of the turn: [Defense] (Hand 2) Weapon damage -2			
Insightful [Magic]	S5	fe5-128.png	3				Surprise									Anytime during your or your opponent's Invasion Phase	Target 1 unit of your army. The targeted unit gains the following Emblem Power until the end of the turn: [Magic] (Hand 2) Magic damage -2			
Unusual [Luck]	S5	fe5-129.png	3				Surprise									Anytime during your or your opponent's Invasion Phase	Target 1 unit of your army. The targeted unit gains the following Emblem Power until the end of the turn: [Luck] (Outside the Battlefield 3) Disable 1 Emblem Power			
Fire Dragonstone	S5	fe5-130.png	3				Surprise									Anytime during your National Power Phase	Choose 1 of the following 3 effects: 1. From the deck, or outside the battlefield, add 1 Manakete or Dragon Tribe, which has Dragon LV [Fire], to your hand. Afterwards, shuffle your deck. / 2. Place 1 "Fire Dragon" from your hand ontop of a Manakete of your army, which has the Dragon LV [Fire]. At this time, you can place as many energy chips on it as possible. / 3. You can place 3 used chips ontop of 1 Fire Dragon of your army.			
Ice Dragonstone	S5	fe5-131.png	3				Surprise									Anytime during your National Power Phase	Choose 1 of the following 3 effects: 1. From the deck, or outside the battlefield, add 1 Manakete or Dragon Tribe, which has Dragon LV [Ice], to your hand. Afterwards, shuffle your deck. / 2. Place 1 "Ice Dragon" from your hand ontop of a Manakete of your army, which has the Dragon LV [Ice]. At this time, you can place as many energy chips on it as possible. / 3. You can remove as many energy chips placed on an Ice Dragon of your army as you want and return them to the unused chip pile.			
Magic Dragonstone	S5	fe5-132.png	3				Surprise									Anytime during your National Power Phase	Choose 1 of the following 3 effects: 1. From the deck, or outside the battlefield, add 1 Manakete or Dragon Tribe, which has Dragon LV [Magic], to your hand. Afterwards, shuffle your deck. / 2. Place 1 "Mage Dragon" from your hand ontop of a Manakete of your army, which has the Dragon LV [Magic]. At this time, you can place as many energy chips on it as possible. / 3. During the National Power Phase of your opponents turn, you can return 1 enemy "Dragon Tribe" on the field to your opponent's hand.			
Flying Dragonstone	S5	fe5-133.png	3				Surprise									Anytime during your National Power Phase	Choose 1 of the following 3 effects: 1. From the deck, or outside the battlefield, add 1 Manakete or Dragon Tribe, which has Dragon LV [Flying], to your hand. Afterwards, shuffle your deck. / 2. Place 1 "Flying Dragon" from your hand ontop of a Manakete of your army, which has the Dragon LV [Flying]. At this time, you can place as many energy chips on it as possible. / 3. During the National Power Phase of your opponent's turn, you can remove 1 generic unit of your army on the field, to sortie a "Flying Dragon" from your hand in that square.			
Accompany	S5	fe5-134.png	3				Surprise									At the beginning of your Sortie Step	In addition to your normal sortie, sortie 1 non-generic unit from your hand, which belongs to the same nation as 1 unit of your own army that is already sortied on the field, adjacent to that unit, in one of your sortie squares with 1 energy chip placed on it.			
Convene	S5	fe5-135.png	5				Surprise									When a unit from your army is removed	From the top of the deck, look at a number of cards equal to the maximum energy value of the unit of your army that was just removed. Add 1 of those to your hand, and return the rest of them to the top of the deck in any order you like.			
Repair Workshop	S5	fe5-136.png	2				Surprise									Anytime	Choose 1 weapon, magic or item card from outside your battlefield (card discard area), and add it to your hand.			
Item Shop	S5	fe5-137.png	1				Surprise									Anytime	Target 1 unit of your army. You can attach 1 weapon, magic, or item card from your hand to the target unit. The chips required for equipping are spent.			
Surprise Nullification	S5	fe5-138.png	X				Surprise									When a surprise card is used.	Negate the effect of a surprise card which your opponent just used. X equals the chip cost of the surprise card to negate.			
Surprise Recovery	S5	fe5-139.png	X				Surprise									When a surprise card is used.	Return the surprise card that you used to your hand instead of sending outside the battlefield, just before its effect is occuring. X equalts the chip cost of the surprise card.			
Magic Protection	S5	fe5-140.png	X				Surprise									When your opponent declares an attack or counterattack	Negate 1 enemy magic attack/counterattack. X equals the attack power of the magic to negate.			
Battle Intensification	S5	fe5-141.png	5				Surprise									Anytime during your National Power Phase	Target all units placed on the field, including enemies and allies. Until your start of the next turn, increase the damage dealt by all attacks and counterattacks by +2 as a damage modifier.			
Terrain Destruction	S5	fe5-142.png	2				Surprise									Anytime	Target 1 land card placed on the field. Remove the target land.			
Terrain Modification	S5	fe5-143.png	2				Surprise									Anytime	Target 1 land card placed on the field. Remove the target land, and place a land card from your hand in that square. The chips required for the placement of the land are not spent. After the change, units that are subject of invasion restrictions are returned to the hand. Remove the cards attached to the units that were returned to the hand.			
Terrain Linking	S5	fe5-144.png	2				Surprise									When the target unit moves	Target 1 unit of your army. The land the target unit is placed on moves to the square the target unit moved to. However, that land card is subject to the placement restrictions listed in its description, and cannot be placed in a square where a land card is already placed. The cost required to place the land card is not spent.			
Door Key (Key)	S5	fe5-145.png	1				Surprise									Anytime	Target 1 land card placed on the field. Remove the target land. Return used chips of the player who placed that land, equal to the chip cost of the land, to unused chips.			
Weapon Destruction	S5	fe5-146.png	2				Surprise									Item Step	Target 1 enemy unit. Remove the weapon card attached to the target unit.			
Magic Disappearance	S5	fe5-147.png	2				Surprise									Item Step	Target 1 enemy unit. Remove the magic card attached to the target unit.			
Item Loss	S5	fe5-148.png	2				Surprise									Item Step	Target 1 enemy unit. Remove the item card attached to the target unit.			
Supply	S5	fe5-149.png	1				Surprise									Anytime	Target 1 unit of your army sortied on the field. Remove as many energy chips from the target unit as you like, and place those chips on 1 other unit of your army. Cannot be used to target units, which have lost energy chips as a result of an attack or counterattack.			
Loyalty	S5	fe5-150.png	1				Surprise									Anytime	Target 1 unit of your army. Remove as many energy chips from the target unit as you like, and move them to the unused chip pile.			
National Power Restoration	S5	fe5-151.png	2				Surprise									Anytime	Move up to 5 chips from your used chip pile to your unused chip pile.			
Card Draw	S5	fe5-152.png	3				Surprise									Anytime	Draw 3 cards.			
Card Change	S5	fe5-153.png	2				Surprise									Anytime	Discard any number of cards in your hand, and draw that number of cards.			
Card Discard	S5	fe5-154.png	2				Surprise									Anytime	Discard any number of cards in your hand, and change 2 times that many used chips into unused chips.			
Sandstorm (Weather)	S5	fe5-155.png	4				Surprise									At the beginning of your Invasion Phase	Target all units not on a land. Return weapon, magic, and item cards attached to the target units to the deck of the cards owner. Afterwards, shuffle the decks.			
Falling Rocks (Weather)	S5	fe5-156.png	3				Surprise									Anytime during your National Power Phase	Target all units on lands with invasion restrictions. Deal 2 damage to the target units.			
Hail (Weather)	S5	fe5-157.png	3				Surprise									Anytime during your National Power Phase	Target all units not on a land. Remove 1 energy chip from the target units. Energy chips from units whose energy would become 0 due to this effect are not removed.			
Dense Fog (Weather)	S5	fe5-158.png	2				Surprise									Anytime during your National Power Phase	Target 1 unit of your army on a land card. Until the end of the turn, the target unit recieves -2 damage from attacks and counterattacks as a damage modifier.			
Light of Dawn (Weather)	S5	fe5-159.png	3				Surprise									Anytime during your National Power Phase	Target all units of your army on land cards. Place 1 energy chip from the used chips on the target units. If there are not enough used chips, negate this effect.			
Sharp Blade	S5	fe5-160.png	2				Surprise									When declaring an attack or counterattack	Target 1 unit of your army that has a [Sword] as its initial equipment and a unit that has [Skill]. Reduce the energy chips consumed for attacks/counterattacks by -3. This effect cannot make the chips consumed negative.			
Demolish	S5	fe5-161.png	3				Surprise									When declaring an attack	Target 1 unit of your army that has an [Axe] as its initial equipment and a unit that has [Strength]. If an attack deals damage, remove all cards attached to the unit targeted by the attack, and land cards placed in the square of the unit targeted by the attack are removed.			
Sniping	S5	fe5-162.png	2				Surprise									Anytime during your National Power Phase	Target 1 unit of your army that has a [Bow] as its initial equipment. During the turn, it can attack/counterattack within the range depicted.			
Evasion	S5	fe5-163.png	3				Surprise									When your opponent declares an attack	Target 1 thief-type unit of your army that has [Speed]. You can move it to an adjacent square except forward. If it moves outside the enemy unit's attack range, interrupt the battle. Units in the enemy sortie squares cannot be targeted.  Thief type: Units with [Steal] or [Take over] in their description			
Charge of Steel	S5	fe5-164.png	3				Surprise									At the beginning of your Invasion Phase	Target all armor-type units of your army. The target units consume 2 energy chips and move 1 square forward. The effect of [Heavy Step] is negated for this movement. This effect is negated for units that cannot move forward.  Armor type: Units with [Heavy Step] in their description			
Faithul Heart	S5	fe5-165.png	2				Surprise									Anytime during your National Power Phase	Target 1 unit of your army that has a Staff as its initial equipment. Remove the target unit. The chips that were on the target unit change into unused chips, and the same number of used chips become unused chips. If there are less used chips than the energy chips of the target unit, up to the last chip, all used chips become unused chips.			
Defensive Formation (Formation)	S5	fe5-166.png	3				Surprise									At the beginning of your or your opponent's Invasion Phase	Can be used if units of your army are placed in the squares as depicted. Target the units of your army that are in the squares as depicted. Until the end of the turn, reduce the damage recieved of the target units by -3 as a damage modifier. If a targeted unit moves, or is removed except by [Class Change], this effect is negated. *The blue pieces represent your units.			
Breakthrough Formation (Formation)	S5	fe5-167.png	3				Surprise									Anytime during your Invasion Phase	Can be used if units of your army and of your opponent are placed in the squares as depicted. Target the units of your army that are in the squares as depicted. Move the enemy unit that is in the square shown to the square left, right, or behind it. If it cannot be moved, remove it. The direction of the movement is decided by the player controlling the unit. *The blue pieces represent your units, and the red pieces your opponents.			
